College Name,Genders Accepted,Campus Size,Total Student Enrollments,Total Faculty,Established Year,Rating,University,Courses,Facilities,City,State,Country,College Type,Average Fees
Subas Institute of Technology,Co-Ed,10 Acres,484,64,2008,,"Biju Patnaik University of Technology, Rourkela","B.Tech Mechanical Engineering, B.Tech Civil Engineering, B.Tech Computer Science and Engineering","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Guest Room",Chandiprasad,Odisha,India,Private,276000
Star Lion College of Engineering and Technology,Co-Ed,13 Acres,584,86,2010,,"Anna University, Chennai",,"Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Thanjavur,Tamil Nadu,India,Private,160000
Star Academy of Technology and Management,Co-Ed,,,52,2007,,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal","B.Tech Computer Science and Engineering, B.Tech Electronics and Communication Engineering, B.Tech Mechanical Engineering","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, IT Infrastructure",Bhawrasla,Madhya Pradesh,India,Private,161200
Stallion College For Engineering and Technology,Co-Ed,,,121,2010,,"Dr APJ Abdul Kalam Technical University, Lucknow","B.Tech Chemical Engineering, B.Tech Civil Engineering, B.Tech Computer Science and Engineering, B.Tech Electrical Engineering, B.Tech Electronics and Communication Engineering, B.Tech Mechanical Engineering","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Medical/Hospital, IT Infrastructure",Chhutmalpur,Uttar Pradesh,India,Private,212000
Pallavan College of Engineering,Co-Ed,,772,140,1997,,"Anna University, Chennai",,"Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Banks Facilities",Injambakkam,Tamil Nadu,India,Private,138750
Pallava Raja College of Engineering,Co-Ed,,,83,2011,,"Anna University, Chennai",,"Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Medical/Hospital, IT Infrastructure, Transport",Ayyangarkulam,Tamil Nadu,India,Private,160000
PSR Rengasamy College of Engineering for Women,Female,20 Acres,566,86,2008,,"Anna University, Chennai",,"Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Sivakasi,Tamil Nadu,India,Private,160000
Om Engineering College,Co-Ed,18 Acres,936,69,2009,,"Gujarat Technological University, Ahmedabad",,"Library, Sports, Cafeteria, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Convenience Store, Alumni Associations, Guest Room, Banks Facilities",Kathrota,Gujarat,India,Private,268000
Ojaswini Institute of Management and Technology,Co-Ed,15 Acres,403,114,2007,,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",,"Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, IT Infrastructure, Transport, Laboratories, Swimming Pool, Alumni Associations",Hathna,Madhya Pradesh,India,Private,144600
Newton's Institute of Science and Technology,Co-Ed,35 Acres,1215,138,2010,,"Jawaharlal Nehru Technological University, Kakinada","B.Tech Civil Engineering, B.Tech Electronics and Communication Engineering, B.Tech Mechanical Engineering, B.Tech Computer Science and Engineering","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room",Guntur,Andhra Pradesh,India,Private,113500
Narasu's Sarathy Institute of Technology,Co-Ed,,941,131,2008,,"Anna University, Chennai",,"Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Guest Room",Salem,Tamil Nadu,India,Private,200000
Nagnathappa Halge College of Engineering,Co-Ed,,626,18,2001,,"Dr Babasaheb Ambedkar Marathwada University, Aurangabad",,"Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories",Parli,Maharashtra,India,Private,129600
MP School of Engineering,Co-Ed,,,,2009,,"Dr APJ Abdul Kalam Technical University, Lucknow","B.Tech Civil Engineering, B.Tech Computer Science and Engineering, B.Tech Electronics and Communication Engineering, B.Tech Mechanical Engineering","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Guest Room",Bhagatua,Uttar Pradesh,India,Private,141000
Mona College of Engineering and Technology,Co-Ed,,,69,2002,,"Jawaharlal Nehru Technological University, Hyderabad","B.Tech Civil Engineering, B.Tech Computer Science and Engineering, B.Tech Electronics and Communication Engineering, B.Tech Mechanical Engineering","Boys Hostel, Girls Hostel, Library, IT Infrastructure, Laboratories",Golla Guda Rural,Telangana,India,Private,114250
Mohammadiya Institute of Technology,Co-Ed,36 Acres,,91,2009,,"Jawaharlal Nehru Technological University, Hyderabad","B.Tech Civil Engineering, B.Tech Computer Science and Engineering, B.Tech Electronics and Communication Engineering, B.Tech Mechanical Engineering","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Convenience Store, Alumni Associations",Khammam,Telangana,India,Private,112692.3077
Modern Institute of Technology and Research Centre,Co-Ed,,1530,111,2007,,"Rajasthan Technical University, Kota","B.Tech Computer Science and Engineering, B.Tech Civil Engineering, B.Tech Electrical Engineering, B.Tech Mechanical Engineering, B.Tech Electronics and Communication Engineering","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations",Alwar,Rajasthan,India,Private,214444.4444
Maxim Institute of Technology,Co-Ed,,,,2009,,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",,"Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, IT Infrastructure",Bhopal,Madhya Pradesh,India,Private,183000
Marthandam College of Engineering and Technology,Co-Ed,14 Acres,725,97,2006,,"Anna University, Chennai",,"Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Guest Room",Attoor,Tamil Nadu,India,Private,160000
Mandsaur Institute of Technology,Co-Ed,33 Acres,,61,1996,,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",,"Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations",Daulatpura,Madhya Pradesh,India,Private,178428.5714
Malhotra Technical Research Institute,Co-Ed,,,90,2009,,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",,"Boys Hostel, Girls Hostel, Library, Auditorium, IT Infrastructure, Laboratories",Bhopal,Madhya Pradesh,India,Private,146666.6667
Maharana Pratap College of Technology and Management,Co-Ed,,,45,2009,,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal","B.Tech Civil Engineering, B.Tech Computer Science and Engineering, B.Tech Electronics and Communication Engineering","Library, Sports, IT Infrastructure, Laboratories",Kheriya Modi,Madhya Pradesh,India,Private,182000
Maharana Pratap College For Women,Co-Ed,15 Acres,,,2009,,"Dr APJ Abdul Kalam Technical University, Lucknow","B.Tech Civil Engineering, B.Tech Computer Science and Engineering, B.Tech Electrical Engineering, B.Tech Electronics and Communication Engineering, B.Tech Mechanical Engineering","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations",Mandhana,Uttar Pradesh,India,Private,372333.3333
Maharana Institute of Professional Studies,Co-Ed,15 Acres,,87,2008,,"Dr APJ Abdul Kalam Technical University, Lucknow","B.Tech Mechanical Engineering, B.Tech Computer Science and Engineering, B.Tech Electronics and Communication Engineering","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations, Banks Facilities",Kanpur,Uttar Pradesh,India,Private,357666.6667
Maharaja Institute of Technology,Co-Ed,,43,51,2006,,"Anna University, Chennai",,"Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Guest Room",Coimbatore,Tamil Nadu,India,Private,160000
Maharaja Engineering College,Co-Ed,,497,203,1994,,"Anna University, Chennai",,"Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Convenience Store, Alumni Associations, Guest Room",Avinashi,Tamil Nadu,India,Private,160000
Mahalakshmi Engineering College,Co-Ed,20 Acres,127,70,2011,,"Anna University, Chennai",,"Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Classrooms, Transport, Laboratories, Alumni Associations, Guest Room",Thudaiyur,Tamil Nadu,India,Private,200000
Madha Institute of Engineering and Technology,Co-Ed,,47,107,2009,,"Anna University, Chennai",,"Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Thandalam,Tamil Nadu,India,Private,160000
MET Engineering College,Co-Ed,,582,117,2009,,"Anna University, Chennai",,"Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Wifi, IT Infrastructure, Transport, Laboratories",Chenbagaramanputhoor,Tamil Nadu,India,Private,280000
MAR College of Engineering and Technology,Co-Ed,,959,111,2008,,"Anna University, Chennai",,"Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room",Pudukkottai,Tamil Nadu,India,Private,160000
Lord Ayyappa Institute of Engineering and Technology,Co-Ed,,,69,2009,,"Anna University, Chennai","B.Tech Mechanical Engineering, B.Tech Civil Engineering, B.Tech Computer Science and Engineering, B.Tech Electronics and Communication Engineering","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Laboratories",Walajabad,Tamil Nadu,India,Private,280000
Laljibhai Chaturbhai Institute of Technology,Co-Ed,25 Acres,379,27,2002,,"Gujarat Technological University, Ahmedabad","B.Tech Civil Engineering, B.Tech Mechanical Engineering, B.Tech Electrical Engineering, B.Tech Electronics and Communication Engineering","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Convenience Store, Alumni Associations",Bhandu,Gujarat,India,Private,236727.2727
Lakshya Institute,Co-Ed,2 Acres,,15,2008,,"Dr APJ Abdul Kalam Technical University, Lucknow","B.Tech Civil Engineering, B.Tech Electrical Engineering, B.Tech Electronics and Communication Engineering, B.Tech Mechanical Engineering","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, IT Infrastructure, Transport, Laboratories",Adampur,Uttar Pradesh,India,Private,217888.8889
Koustuv School of Engineering,Co-Ed,,,47,2006,,,,"Boys Hostel, Girls Hostel, Library, Cafeteria, Auditorium, Wifi, IT Infrastructure, Transport, Laboratories",Bhubaneshwar,Odisha,India,Private,79500
KKC Institute of Technology and Engineering for Women,Female,,186,,2008,,"Jawaharlal Nehru Technological University, Anantapur","B.Tech Electronics and Communication Engineering, B.Tech Civil Engineering","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, IT Infrastructure, Transport, Laboratories, Alumni Associations",Parameswara Mangalam,Andhra Pradesh,India,Private,110500
Khader Memorial College of Engineering and Technology,Co-Ed,25 Acres,986,129,2002,,"Jawaharlal Nehru Technological University, Hyderabad","B.Tech Civil Engineering, B.Tech Computer Science and Engineering, B.Tech Electronics and Communication Engineering, B.Tech Mechanical Engineering","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Guest Room",Devarakonda,Telangana,India,Private,108583.3333
Keystone Group of Institutions,Co-Ed,,144,92,2010,,"Rajasthan Technical University, Kota","B.Tech Mechanical Engineering, B.Tech Civil Engineering, B.Tech Computer Science and Engineering, B.Tech Electronics and Communication Engineering","Boys Hostel, Girls Hostel, Gym, Library, Sports, Medical/Hospital, IT Infrastructure, Transport, Laboratories",Pilod,Rajasthan,India,Private,205980
Karur College of Engineering,Co-Ed,,326,86,2010,,"Anna University, Chennai",,"Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Convenience Store",Andankoil West,Tamil Nadu,India,Private,160000
Kanchi Pallavan Engineering College,Co-Ed,,206,180,2001,,"Anna University, Chennai",,"Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Laboratories",Kolivakkam,Tamil Nadu,India,Private,143333.3333
KS Jain Institute of Engineering and Technology,Co-Ed,12 Acres,131,65,2008,,"Dr APJ Abdul Kalam Technical University, Lucknow","B.Tech Mechanical Engineering, B.Tech Civil Engineering, B.Tech Computer Science and Engineering, B.Tech Electronics and Communication Engineering","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Guest Room, Banks Facilities",Pilkhuwa,Uttar Pradesh,India,Private,204000
Jayamatha Engineering College,Co-Ed,,133,74,1995,,"Anna University, Chennai",,"Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Alumni Associations, Guest Room",Kanyakumari,Tamil Nadu,India,Private,160000
Jagadguru Dattatray College of Technology,Co-Ed,,,126,2006,,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",,"Boys Hostel, Girls Hostel, Library, Cafeteria, Auditorium, Wifi, IT Infrastructure, Transport",Nawda Panth,Madhya Pradesh,India,Private,177142.8571
Intellectual Engineering College,Co-Ed,,,109,1998,,"Jawaharlal Nehru Technological University, Anantapur",,"Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Alumni Associations",Anantapur,Andhra Pradesh,India,Private,378444.4444
Imayam College of Engineering,Co-Ed,,649,90,2009,,"Anna University, Chennai",,"Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Guest Room",Kannanur,Tamil Nadu,India,Private,160000
IAMR College of Engineering,Co-Ed,,,53,1999,,,,"Boys Hostel, Girls Hostel, Gym, Library, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure",Panchli Khurd,Uttar Pradesh,India,Private,260000
Holycross Engineering College,Co-Ed,,769,69,2009,,"Anna University, Chennai",,"Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories",Tannuthu,Tamil Nadu,India,Private,160000
Hardayal Technical Campus,Co-Ed,13 Acres,,122,2011,,"Dr APJ Abdul Kalam Technical University, Lucknow","B.Tech Civil Engineering, B.Tech Mechanical Engineering, B.Tech Computer Science and Engineering, B.Tech Electronics and Communication Engineering","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, IT Infrastructure, Transport, Laboratories, Alumni Associations",Mathura,Uttar Pradesh,India,Private,219888.8889
Gurukula College of Engineering for Women,Female,,,,2009,,"Biju Patnaik University of Technology, Rourkela","B.Tech Civil Engineering, B.Tech Computer Science and Engineering, B.Tech Mechanical Engineering","Library, IT Infrastructure, Transport, Laboratories",Bhubaneswar,Odisha,India,Private,184000
Gurindapalli Devanandam Mary Memorial College of Engineering and Technology for Women,Female,11 Acres,,143,2008,,"Jawaharlal Nehru Technological University, Kakinada","B.Tech Electronics and Communication Engineering, B.Tech Mechanical Engineering, B.Tech Civil Engineering, B.Tech Computer Science and Engineering","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Laboratories, Parking Facility, Guest Room",Nandigama,Andhra Pradesh,India,Private,106772.7273
Grandhi Varalakshmi Venkata Rao Institute of Technology,Co-Ed,,703,88,2008,,"Jawaharlal Nehru Technological University, Kakinada","B.Tech Computer Science and Engineering, B.Tech Electronics and Communication Engineering, B.Tech Mechanical Engineering","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport",Tundurru,Andhra Pradesh,India,Private,98200
Gopal Krishna College of Engineering and Technology,Co-Ed,72 Acres,493,41,1999,,"Biju Patnaik University of Technology, Rourkela","B.Tech Civil Engineering, B.Tech Mechanical Engineering, B.Tech Electrical Engineering","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Guest Room",Raniput,Odisha,India,Private,220000
